,rank,club,country,level,elo,from,to,year
402,None,Lubin,POL,1,1351.07458496,1986-04-28,1986-08-03,1986
403,None,Wiener SC,AUT,1,1350.99133301,1986-05-25,1986-05-31,1986
404,None,Vienna,AUT,1,1350.45837402,1986-05-25,1986-05-31,1986
405,None,Herfolge,DEN,1,1350.22094727,1986-05-15,1986-07-20,1986
406,None,Victoria Bucuresti,ROM,1,1348.34814453,1986-05-29,1986-05-31,1986
407,None,Kuzbass,URS,2,1348.07592773,1986-05-29,1986-05-31,1986
408,None,Kuban,URS,2,1346.37841797,1986-05-29,1986-05-31,1986
409,None,Salgueiros,POR,1,1345.46447754,1986-04-21,1986-08-23,1986
410,None,Crisul Oradea,ROM,1,1345.33947754,1986-05-26,1986-05-31,1986
411,None,Esbjerg,DEN,1,1343.37939453,1986-05-15,1986-07-20,1986
412,None,Stal Mielec,POL,1,1343.17004395,1986-04-28,1986-08-03,1986
413,None,Lechia,POL,1,1342.6463623,1986-04-28,1986-08-03,1986
414,None,Djurgarden,SWE,1,1339.93908691,1986-05-29,1986-06-04,1986
415,None,Baltyk,POL,1,1339.37487793,1986-04-28,1986-07-03,1986
416,None,Fenerbahce,TUR,1,1333.58007812,1986-05-26,1986-05-31,1986
417,None,Blagoevgrad,BUL,1,1331.95678711,1986-04-20,1986-08-09,1986
418,None,Bastia,FRA,1,1330.37731934,1986-04-26,1986-07-03,1986
419,None,Batumi,URS,2,1329.29443359,1986-05-29,1986-05-31,1986
420,None,Spartak Pleven,BUL,1,1328.62866211,1986-04-20,1986-08-10,1986
421,None,Rostov,URS,2,1328.55285645,1986-05-29,1986-05-31,1986
422,None,Vejle,DEN,1,1326.55712891,1986-05-15,1986-07-20,1986
423,None,Spittal,AUT,1,1324.45605469,1986-05-25,1986-05-31,1986
424,None,Maritimo,POR,1,1323.6697998,1986-04-21,1986-08-24,1986
425,None,Aves,POR,1,1323.46313477,1986-04-21,1986-07-03,1986
426,None,Atletico B,ESP,2,1321.6932373,1986-05-19,1986-07-03,1986
427,None,FC Kobenhavn,DEN,1,1318.81335449,1986-05-15,1986-07-20,1986
428,None,Alanya,URS,2,1317.98583984,1986-05-29,1986-05-31,1986
429,None,Donawitz,AUT,1,1317.73925781,1986-05-25,1986-05-31,1986
430,None,Penafiel,POR,1,1316.94482422,1986-04-21,1986-07-03,1986
431,None,Dunav,BUL,1,1316.9440918,1986-04-20,1986-07-03,1986
432,None,Kalamaria,GRE,1,1315.99926758,1986-04-28,1986-09-13,1986
433,None,Sosnowiec,POL,1,1315.98132324,1986-04-28,1986-07-03,1986
434,None,Ikast,DEN,1,1315.31298828,1986-05-15,1986-07-20,1986
435,None,Steyr,AUT,1,1310.06799316,1986-05-25,1986-05-31,1986
436,None,Apollon Athens,GRE,1,1309.75085449,1986-04-28,1986-09-07,1986
437,None,Duisburg,FRG,2,1308.77172852,1986-05-09,1986-07-03,1986
438,None,Ethnikos Piraeus,GRE,1,1298.6003418,1986-04-28,1986-09-13,1986
439,None,Samsunspor,TUR,1,1296.07434082,1986-05-26,1986-06-01,1986
440,None,Khabarovsk,URS,2,1294.46887207,1986-05-29,1986-05-31,1986
441,None,Bronshoj,DEN,1,1292.13122559,1986-05-15,1986-07-20,1986
442,None,Naestved,DEN,1,1289.2310791,1986-05-15,1986-07-20,1986
443,None,Panserraikos,GRE,1,1288.28308105,1986-04-28,1986-07-03,1986
444,None,Trabzonspor,TUR,1,1287.42138672,1986-05-26,1986-06-01,1986
445,None,Giannina,GRE,1,1287.08569336,1986-04-28,1986-09-13,1986
446,None,Lahti,FIN,0,1285.44580078,1986-03-20,1986-07-03,1986
447,None,Doxa Dramas,GRE,1,1285.28747559,1986-04-28,1986-09-07,1986
448,None,Dynamo Stavropol,URS,2,1282.88317871,1986-05-29,1986-05-31,1986
449,None,Kastrup,DEN,1,1279.8762207,1986-05-15,1986-07-20,1986
450,None,Covilha,POR,1,1278.60241699,1986-04-21,1986-07-03,1986
451,None,Sariyer,TUR,1,1272.7010498,1986-05-25,1986-06-01,1986
452,None,Zwickau,GDR,1,1271.29418945,1986-05-25,1986-07-03,1986
453,None,Smolensk,URS,2,1268.51379395,1986-05-29,1986-05-31,1986
454,None,Atlantas,URS,2,1268.24987793,1986-05-29,1986-05-31,1986
455,None,Zimbru,URS,2,1266.86694336,1986-05-29,1986-05-31,1986
456,None,Kotayk Abovian,URS,2,1263.18237305,1986-05-29,1986-05-31,1986
457,None,Rosenborg,NOR,1,1261.01403809,1986-05-20,1986-06-01,1986
458,None,Panahaiki,GRE,1,1257.9519043,1986-04-28,1986-07-03,1986
459,None,HJK Helsinki,FIN,0,1255.3470459,1986-03-20,1986-09-17,1986
460,None,Ankaraguecue,TUR,1,1253.40673828,1986-05-26,1986-06-01,1986
461,None,Heracles,NED,1,1252.01525879,1986-05-26,1986-07-03,1986
462,None,KB Kobenhavn,DEN,1,1243.37255859,1986-05-15,1986-07-20,1986
463,None,Valerenga,NOR,1,1241.55651855,1986-05-20,1986-05-31,1986
464,None,Lillestrom,NOR,1,1240.21411133,1986-05-20,1986-06-01,1986
465,None,TPS Turku,FIN,0,1223.45996094,1986-03-20,1986-07-03,1986
466,None,Dinamo Tirana,ALB,0,1217.17126465,1985-11-07,1986-09-17,1986
467,None,SAK 1914,AUT,1,1216.56811523,1986-05-25,1986-05-31,1986
468,None,Denizlispor,TUR,1,1214.10119629,1986-05-26,1986-05-31,1986
469,None,Bohemians Dublin,IRL,0,1213.4296875,1985-10-03,1986-07-03,1986
470,None,Galway United,IRL,0,1209.55126953,1985-10-03,1986-09-16,1986
471,None,Zonguldakspor,TUR,1,1208.18981934,1986-05-26,1986-08-24,1986
472,None,Mjondalen,NOR,1,1206.05834961,1986-05-20,1986-06-01,1986
473,None,Start,NOR,1,1204.36279297,1986-05-23,1986-06-01,1986
474,None,Shamrock,IRL,0,1203.49072266,1985-10-03,1986-09-16,1986
475,None,Bursaspor,TUR,1,1203.03674316,1986-05-26,1986-06-01,1986
476,None,Kocaelispor,TUR,1,1199.8079834,1986-05-26,1986-06-01,1986
477,None,Randers,DEN,1,1197.28161621,1986-05-15,1986-07-20,1986
478,None,Bryne,NOR,1,1194.81481934,1986-05-23,1986-06-01,1986
479,None,Altay,TUR,1,1192.87084961,1986-05-26,1986-06-01,1986
480,None,Flamurtari,ALB,0,1192.72802734,1985-11-07,1986-09-17,1986
481,None,Eskisehirspor,TUR,1,1181.99987793,1986-05-26,1986-06-01,1986
482,None,Genclerbirligi,TUR,1,1180.66369629,1986-05-26,1986-06-01,1986
483,None,Rizespor,TUR,1,1178.99609375,1986-05-26,1986-06-01,1986
484,None,Malatyaspor,TUR,1,1177.91052246,1986-05-26,1986-06-01,1986
485,None,Sakaryaspor,TUR,1,1174.22802734,1986-05-26,1986-06-01,1986
486,None,Coleraine,NIR,0,1161.80004883,1985-10-03,1986-09-17,1986
487,None,Kongsvinger,NOR,1,1161.59008789,1986-05-20,1986-06-01,1986
488,None,Glentoran,NIR,0,1149.19873047,1985-10-03,1986-09-17,1986
489,None,Linfield,NIR,0,1139.45214844,1985-10-03,1986-09-17,1986
490,None,Viking,NOR,1,1129.45019531,1986-05-20,1986-06-01,1986
491,None,Molde,NOR,1,1115.74804688,1986-05-20,1986-05-31,1986
492,None,Orduspor,TUR,1,1113.51916504,1986-05-25,1986-06-01,1986
493,None,Ham-Kam,NOR,1,1109.73803711,1986-05-20,1986-06-01,1986
494,None,Tromso,NOR,1,1096.80700684,1986-05-20,1986-06-01,1986
495,None,Omonia,CYP,0,1089.58569336,1985-11-08,1986-09-17,1986
496,None,AEL Limassol,CYP,0,1084.31164551,1985-11-08,1986-07-03,1986
497,None,APOEL,CYP,0,1083.15393066,1985-11-08,1986-09-17,1986
498,None,Kayseri,TUR,1,1067.39916992,1986-05-19,1986-06-01,1986
499,None,Strommen,NOR,1,1065.26184082,1986-05-20,1986-06-01,1986
500,None,Fram Reykjavik,ISL,0,1049.54968262,1985-11-07,1986-09-16,1986
501,None,Valur,ISL,0,1031.2677002,1985-11-07,1986-09-16,1986
502,None,Akranes,ISL,0,1031.23217773,1985-11-07,1986-09-16,1986
503,None,Hamrun,MLT,0,1002.15948486,1985-10-03,1986-07-03,1986
504,None,Jeunesse Esch,LUX,0,997.913757324,1985-10-03,1986-09-16,1986
505,None,Avenir Beggen,LUX,0,997.31829834,1985-10-03,1986-09-16,1986
506,None,Differdang,LUX,0,997.155700684,1985-10-03,1986-07-03,1986
507,None,Zurrieq,MLT,0,977.47076416,1985-10-03,1986-09-17,1986
508,None,Rabat Ajax,MLT,0,954.945739746,1985-10-03,1986-09-17,1986
0,1,Milan,ITA,1,1959.31030273,1990-05-24,1990-09-09,1990
1,2,Liverpool,ENG,1,1903.06713867,1990-05-06,1990-08-25,1990
2,3,Real Madrid,ESP,1,1896.56408691,1990-05-06,1990-09-02,1990
3,4,Bayern,FRG,1,1895.2010498,1990-05-13,1990-08-11,1990
4,5,Napoli,ITA,1,1879.27160645,1990-05-24,1990-09-09,1990
5,6,Juventus,ITA,1,1878.57507324,1990-05-24,1990-09-09,1990
6,7,Inter,ITA,1,1873.86706543,1990-05-24,1990-09-09,1990
7,8,Sampdoria,ITA,1,1857.66931152,1990-05-24,1990-09-09,1990
8,9,Anderlecht,BEL,1,1803.13012695,1990-05-13,1990-08-25,1990
9,10,Barcelona,ESP,1,1797.21789551,1990-05-21,1990-08-25,1990
10,11,Koeln,FRG,1,1797.20031738,1990-05-21,1990-08-11,1990
11,12,Brugge,BEL,1,1794.58312988,1990-05-24,1990-08-11,1990
12,13,Mechelen,BEL,1,1794.04064941,1990-05-24,1990-08-11,1990
13,14,Arsenal,ENG,1,1793.56201172,1990-05-24,1990-08-11,1990
14,15,Porto,POR,1,1790.60021973,1990-05-24,1990-08-18,1990
15,16,Benfica,POR,1,1788.70959473,1990-05-28,1990-08-18,1990
16,17,Dortmund,FRG,1,1785.87548828,1990-05-28,1990-08-08,1990
17,18,Werder,FRG,1,1784.68127441,1990-05-28,1990-08-08,1990
18,19,Tottenham,ENG,1,1777.57946777,1990-05-28,1990-08-08,1990
19,20,Roma,ITA,1,1773.97827148,1990-05-28,1990-06-02,1990
20,21,Steaua,ROM,1,1771.51098633,1990-05-28,1990-05-30,1990
21,22,Everton,ENG,1,1764.51416016,1990-05-28,1990-08-24,1990
22,23,Forest,ENG,1,1760.50598145,1990-05-28,1990-08-24,1990
23,24,Dinamo Bucuresti,ROM,1,1756.93408203,1990-05-28,1990-05-30,1990
24,25,Wimbledon,ENG,1,1756.87219238,1990-05-06,1990-06-05,1990
25,26,Valencia,ESP,1,1755.50195312,1990-05-07,1990-06-05,1990
26,27,PSV,NED,1,1753.01867676,1990-05-07,1990-08-17,1990
27,28,Aston Villa,ENG,1,1750.56005859,1990-05-07,1990-08-08,1990
28,29,Atletico,ESP,1,1746.44921875,1990-05-07,1990-08-08,1990
29,30,Chelsea,ENG,1,1739.62561035,1990-05-06,1990-08-08,1990
30,31,Crvena Zvezda,YUG,1,1736.04711914,1990-05-20,1990-08-05,1990
31,32,Frankfurt,FRG,1,1733.15344238,1990-05-20,1990-07-27,1990
32,33,Ajax,NED,1,1732.71594238,1990-05-20,1990-07-27,1990
33,34,Stuttgart,FRG,1,1729.87097168,1990-05-20,1990-07-27,1990
34,35,Fiorentina,ITA,1,1728.12780762,1990-05-24,1990-07-27,1990
35,36,Torino,ITA,2,1728.04223633,1990-05-28,1990-06-03,1990
36,37,Hamburg,FRG,1,1727.80102539,1990-05-28,1990-06-03,1990
37,38,Norwich,ENG,1,1725.11169434,1990-05-28,1990-06-03,1990
38,39,Marseille,FRA,1,1722.609375,1990-05-24,1990-06-03,1990
39,40,Man United,ENG,1,1721.63110352,1990-05-21,1990-06-03,1990
40,41,Leverkusen,FRG,1,1721.40466309,1990-05-21,1990-06-03,1990
41,42,QPR,ENG,1,1718.81774902,1990-05-21,1990-06-03,1990
42,43,Atalanta,ITA,1,1716.34558105,1990-05-24,1990-06-03,1990
43,44,Southampton,ENG,1,1713.05859375,1990-05-10,1990-06-03,1990
44,45,Rangers,SCO,1,1699.27282715,1990-05-13,1990-07-26,1990
45,46,Gladbach,FRG,1,1698.5637207,1990-05-13,1990-07-16,1990
46,47,Bologna,ITA,1,1696.19592285,1990-05-24,1990-07-16,1990
47,48,Lazio,ITA,1,1693.1027832,1990-05-24,1990-07-12,1990
48,49,Karlsruhe,FRG,1,1692.59472656,1990-05-24,1990-07-12,1990
49,50,Dynamo Kyiv,URS,1,1692.04589844,1990-05-24,1990-07-12,1990
50,51,Pisa,ITA,2,1690.61669922,1990-05-28,1990-06-03,1990
51,52,Lautern,FRG,1,1687.10595703,1990-05-13,1990-06-03,1990
52,53,Spartak Moskva,URS,1,1686.95568848,1990-05-13,1990-06-03,1990
53,54,Sociedad,ESP,1,1685.19433594,1990-05-13,1990-08-11,1990
54,55,Antwerp,BEL,1,1684.15356445,1990-05-13,1990-08-17,1990
55,56,Bari,ITA,1,1682.70947266,1990-05-24,1990-08-11,1990
56,57,Sparta Praha,CSR,1,1681.14941406,1990-05-24,1990-08-11,1990
57,58,Derby,ENG,1,1678.40795898,1990-05-10,1990-08-04,1990
58,59,Duesseldorf,FRG,1,1676.90319824,1990-05-13,1990-08-04,1990
59,60,Dnipro,URS,1,1675.97387695,1990-05-16,1990-07-16,1990
60,61,Sevilla,ESP,1,1675.23095703,1990-05-16,1990-07-16,1990
61,62,Nuernberg,FRG,1,1675.12390137,1990-05-16,1990-07-16,1990
62,63,Zaragoza,ESP,1,1674.20324707,1990-05-16,1990-07-16,1990
63,64,Man City,ENG,1,1673.16381836,1990-05-13,1990-07-16,1990
64,65,Cesena,ITA,1,1671.32128906,1990-05-24,1990-07-16,1990
65,66,Lecce,ITA,1,1668.56726074,1990-05-24,1990-07-26,1990
66,67,Uerdingen,FRG,1,1666.78063965,1990-05-24,1990-07-26,1990
67,68,Coventry,ENG,1,1666.16149902,1990-05-13,1990-07-26,1990
68,69,Luton,ENG,1,1665.11437988,1990-05-13,1990-07-26,1990
69,70,Genoa,ITA,1,1663.95349121,1990-05-24,1990-07-21,1990
70,71,Monaco,FRA,1,1661.9699707,1990-05-20,1990-07-21,1990
71,72,Verona,ITA,1,1660.77612305,1990-05-24,1990-07-02,1990
72,73,Sheffield Weds,ENG,1,1660.63745117,1990-05-24,1990-07-02,1990
73,74,Bochum,FRG,1,1660.37817383,1990-05-28,1990-08-09,1990
74,75,Crystal Palace,ENG,1,1655.51416016,1990-05-25,1990-08-09,1990
75,76,St Pauli,FRG,1,1652.42260742,1990-05-13,1990-08-09,1990
76,77,Bilbao,ESP,1,1648.02905273,1990-05-13,1990-08-18,1990
77,78,Standard,BEL,1,1646.46899414,1990-05-13,1990-08-18,1990
78,79,Udinese,ITA,1,1638.83325195,1990-05-24,1990-07-02,1990
79,80,Bordeaux,FRA,1,1638.55102539,1990-05-24,1990-07-21,1990
80,81,Aberdeen,SCO,1,1635.89733887,1990-05-20,1990-06-03,1990
81,82,Logrones,ESP,1,1635.02258301,1990-05-10,1990-06-03,1990
82,83,Parma,ITA,2,1632.93811035,1990-05-28,1990-06-03,1990
83,84,CSKA Sofia,BUL,1,1631.49255371,1990-05-28,1990-06-02,1990
84,85,Gijon,ESP,1,1630.90270996,1990-05-28,1990-06-02,1990
85,86,Waldhof,FRG,1,1629.94812012,1990-05-28,1990-06-02,1990
86,87,Osasuna,ESP,1,1624.6763916,1990-05-21,1990-06-02,1990
87,88,Dresden,GDR,1,1622.25134277,1990-05-27,1990-06-02,1990
88,89,Valladolid,ESP,1,1617.38745117,1990-05-28,1990-06-02,1990
89,90,Sporting,POR,1,1617.30603027,1990-05-28,1990-06-02,1990
90,91,Ascoli,ITA,1,1617.28112793,1990-05-28,1990-06-02,1990
91,92,Mallorca,ESP,1,1617.02844238,1990-05-28,1990-06-02,1990
92,93,Torpedo Moskva,URS,1,1616.12573242,1990-05-28,1990-06-02,1990
93,94,Cagliari,ITA,2,1614.76525879,1990-05-28,1990-06-03,1990
94,95,Auxerre,FRA,1,1611.18847656,1990-05-20,1990-06-03,1990
95,96,Dinamo Zagreb,YUG,1,1608.47558594,1990-05-17,1990-06-03,1990
96,97,Wacker Innsbruck,AUT,1,1607.91699219,1990-05-16,1990-06-03,1990
97,98,Hearts,SCO,1,1606.96740723,1990-05-21,1990-06-03,1990
98,99,Cremonese,ITA,1,1603.06628418,1990-05-24,1990-07-02,1990
99,100,Banik Ostrava,CSR,1,1602.72875977,1990-05-24,1990-07-31,1990
100,None,West Ham,ENG,2,1601.73010254,1990-05-24,1990-07-31,1990
101,None,Oviedo,ESP,1,1598.42687988,1990-05-06,1990-08-05,1990
102,None,Paris SG,FRA,1,1596.07287598,1990-05-20,1990-07-21,1990
103,None,RFC Liege,BEL,1,1595.63537598,1990-05-13,1990-08-22,1990
104,None,Charlton,ENG,1,1594.34423828,1990-05-06,1990-07-02,1990
105,None,Leeds,ENG,2,1594.33081055,1990-05-06,1990-07-02,1990
106,None,Sochaux,FRA,1,1594.13195801,1990-05-20,1990-07-21,1990
107,None,Twente,NED,1,1593.71105957,1990-05-07,1990-08-24,1990
108,None,Zalgiris Vilnius,URS,1,1593.67492676,1990-03-22,1990-09-19,1990
109,None,Nantes,FRA,1,1591.01513672,1990-05-20,1990-07-21,1990
110,None,Homburg,FRG,1,1589.59765625,1990-05-13,1990-07-02,1990
111,None,Partizan,YUG,1,1589.4407959,1990-05-17,1990-08-05,1990
112,None,Ancona,ITA,2,1585.3815918,1990-05-28,1990-06-03,1990
113,None,Swindon,ENG,2,1585.34338379,1990-05-28,1990-08-25,1990
114,None,Reggina,ITA,2,1583.48925781,1990-05-28,1990-06-03,1990
115,None,Foggia,ITA,2,1583.11743164,1990-05-28,1990-06-03,1990
116,None,Dynamo Moskva,URS,1,1582.96740723,1990-05-16,1990-07-11,1990
117,None,Newcastle,ENG,2,1581.8737793,1990-05-17,1990-08-25,1990
118,None,Pescara,ITA,2,1581.33666992,1990-05-28,1990-06-03,1990
119,None,Roda,NED,1,1581.31030273,1990-05-07,1990-08-24,1990
120,None,Malmoe,SWE,1,1577.26916504,1990-05-21,1990-07-22,1990
121,None,Wattenscheid,FRG,2,1573.83911133,1990-05-18,1990-07-02,1990
122,None,Panathinaikos,GRE,1,1573.59680176,1990-05-28,1990-09-16,1990
123,None,Norrkoeping,SWE,1,1571.93103027,1990-05-22,1990-07-22,1990
124,None,Avellino,ITA,2,1569.96313477,1990-05-28,1990-06-03,1990
125,None,Millwall,ENG,1,1568.64343262,1990-05-06,1990-07-02,1990
126,None,Grasshoppers,SUI,1,1566.4263916,1990-05-27,1990-05-30,1990
127,None,St Kickers,FRG,2,1565.57592773,1990-05-18,1990-07-29,1990
128,None,Kortrijk,BEL,1,1565.12878418,1990-05-13,1990-08-19,1990
129,None,Hajduk,YUG,1,1563.98083496,1990-05-17,1990-08-05,1990
130,None,CSKA Moskva,URS,1,1561.50085449,1990-05-13,1990-07-11,1990
131,None,Sittard,NED,1,1560.8704834,1990-05-07,1990-08-26,1990
132,None,Hertha,FRG,2,1560.80163574,1990-05-18,1990-07-02,1990
133,None,Reggiana,ITA,2,1560.40124512,1990-05-28,1990-06-03,1990
134,None,Feyenoord,NED,1,1560.18432617,1990-05-07,1990-08-29,1990
135,None,Chemnitz,GDR,1,1559.68933105,1990-05-27,1990-08-11,1990
136,None,Sheffield United,ENG,2,1556.44580078,1990-05-06,1990-07-02,1990
137,None,Castellon,ESP,1,1556.25524902,1990-05-07,1990-09-02,1990
138,None,Cadiz,ESP,1,1556.08056641,1990-05-07,1990-09-02,1990
139,None,Brescia,ITA,2,1554.72973633,1990-05-28,1990-06-03,1990
140,None,Toulouse,FRA,1,1554.17883301,1990-05-20,1990-07-21,1990
141,None,Gent,BEL,1,1554.09472656,1990-05-13,1990-08-18,1990
142,None,AEK,GRE,1,1553.92651367,1990-05-28,1990-09-16,1990
143,None,Rapid Wien,AUT,1,1553.78625488,1990-05-16,1990-07-28,1990
144,None,Cosenza,ITA,2,1553.05651855,1990-05-28,1990-06-03,1990
145,None,Betis,ESP,2,1551.5657959,1990-05-28,1990-07-02,1990
146,None,Guimaraes,POR,1,1549.15844727,1990-05-24,1990-08-19,1990
147,None,Sunderland,ENG,2,1548.08251953,1990-05-28,1990-07-02,1990
148,None,Boavista,POR,1,1547.57165527,1990-05-24,1990-08-19,1990
149,None,Groningen,NED,1,1547.46582031,1990-05-07,1990-08-26,1990
150,None,Montpellier,FRA,1,1546.46520996,1990-05-20,1990-07-21,1990
151,None,Brondby,DEN,1,1545.56628418,1990-05-28,1990-06-04,1990
152,None,Dundee United,SCO,1,1544.70874023,1990-05-06,1990-08-25,1990
153,None,Blackburn,ENG,2,1543.98803711,1990-05-17,1990-08-25,1990
154,None,Cercle Brugge,BEL,1,1543.74182129,1990-05-13,1990-08-22,1990
155,None,Beerschot VAC,BEL,1,1543.47924805,1990-05-13,1990-08-18,1990
156,None,Padova,ITA,2,1543.43066406,1990-05-28,1990-06-03,1990
157,None,Oldham,ENG,2,1542.39624023,1990-05-08,1990-08-25,1990
158,None,Volendam,NED,1,1542.10327148,1990-05-07,1990-08-25,1990
159,None,Celtic,SCO,1,1541.79711914,1990-05-03,1990-08-25,1990
160,None,Espanyol,ESP,2,1540.84155273,1990-05-28,1990-07-02,1990
161,None,Schalke,FRG,2,1539.36096191,1990-05-18,1990-07-27,1990
162,None,Saarbruecken,FRG,2,1537.69689941,1990-05-28,1990-07-27,1990
163,None,Vitesse,NED,1,1537.29052734,1990-05-07,1990-08-26,1990
164,None,Como,ITA,2,1536.26208496,1990-05-28,1990-06-03,1990
165,None,Austria Wien,AUT,1,1536.13891602,1990-05-16,1990-07-28,1990
166,None,Cannes,FRA,1,1535.43078613,1990-05-20,1990-07-21,1990
167,None,Barletta,ITA,2,1535.30236816,1990-05-28,1990-06-03,1990
168,None,Luzern,SUI,1,1534.79553223,1990-05-27,1990-05-30,1990
169,None,Celta,ESP,1,1534.34863281,1990-05-07,1990-07-02,1990
170,None,Lille,FRA,1,1533.94091797,1990-05-20,1990-07-21,1990
171,None,Lyon,FRA,1,1533.32055664,1990-05-20,1990-07-21,1990
172,None,Ipswich,ENG,2,1533.04931641,1990-05-06,1990-08-25,1990
173,None,Brest,FRA,1,1532.9810791,1990-05-20,1990-07-21,1990
174,None,BFC Dynamo,GDR,1,1532.53356934,1990-05-27,1990-08-11,1990
175,None,Metz,FRA,1,1531.54248047,1990-05-20,1990-07-21,1990
176,None,Lausanne,SUI,1,1531.26147461,1990-05-27,1990-05-30,1990
177,None,Malaga,ESP,1,1530.93395996,1990-05-07,1990-07-02,1990
178,None,Lok Leipzig,GDR,1,1530.19030762,1990-05-27,1990-08-11,1990
179,None,Magdeburg,GDR,1,1530.11865234,1990-05-27,1990-08-11,1990
180,None,Hannover,FRG,2,1529.34277344,1990-05-18,1990-07-27,1990
181,None,Waalwijk,NED,1,1528.9276123,1990-05-07,1990-08-26,1990
182,None,St Truiden,BEL,1,1526.87805176,1990-05-13,1990-08-18,1990
183,None,StGallen,SUI,1,1526.72961426,1990-05-27,1990-05-30,1990
184,None,Toulon,FRA,1,1525.89550781,1990-05-20,1990-07-21,1990
185,None,Merthyr Tydfil,WAL,0,1524.71630859,1987-10-01,1993-07-01,1990
186,None,Messina,ITA,2,1524.01965332,1990-05-28,1990-06-03,1990
187,None,Rad,YUG,1,1523.90869141,1990-05-17,1990-08-05,1990
188,None,Belenenses,POR,1,1523.40588379,1990-05-24,1990-08-18,1990
189,None,Admira,AUT,1,1519.75231934,1990-05-16,1990-07-28,1990
190,None,Chernomorets,URS,1,1519.70043945,1990-05-11,1990-07-11,1990
191,None,Besiktas,TUR,1,1519.23254395,1990-05-21,1990-08-19,1990
192,None,Dinamo Minsk,URS,1,1518.8684082,1990-05-16,1990-07-12,1990
193,None,Pribram,CSR,1,1518.32800293,1990-05-10,1990-08-19,1990
194,None,Portsmouth,ENG,2,1516.2545166,1990-05-06,1990-08-25,1990
195,None,Triestina,ITA,2,1514.69714355,1990-05-28,1990-06-03,1990
196,None,Tenerife,ESP,1,1514.24914551,1990-05-07,1990-09-02,1990
197,None,Jena,GDR,1,1514.01904297,1990-05-27,1990-08-11,1990
198,None,Monza,ITA,2,1513.85351562,1990-05-28,1990-06-03,1990
199,None,Watford,ENG,2,1513.01452637,1990-05-06,1990-08-25,1990
200,None,Saint-Etienne,FRA,1,1512.64379883,1990-05-20,1990-07-21,1990
201,None,Xamax,SUI,1,1512.62255859,1990-05-27,1990-05-30,1990
202,None,Nice,FRA,1,1512.35668945,1990-05-20,1990-07-21,1990
203,None,Essen,FRG,2,1511.10803223,1990-05-18,1990-07-28,1990
204,None,Goeteborg,SWE,1,1510.27075195,1990-05-21,1990-07-22,1990
205,None,Sparta Rotterdam,NED,1,1509.74658203,1990-05-07,1990-08-26,1990
206,None,Hibernian,SCO,1,1509.06884766,1990-05-06,1990-08-25,1990
207,None,Zulte Waregem,BEL,1,1508.61621094,1990-05-13,1990-08-17,1990
208,None,Depor,ESP,2,1507.48034668,1990-05-28,1990-09-02,1990
209,None,Craiova,ROM,1,1507.31164551,1990-05-20,1990-05-30,1990
210,None,Burgos,ESP,2,1506.14611816,1990-05-28,1990-07-02,1990
211,None,Chaves,POR,1,1506.04528809,1990-05-24,1990-08-19,1990
212,None,Lok Moskva,URS,2,1504.50305176,1990-05-18,1990-05-30,1990
213,None,Inter Bratislava,CSR,1,1504.39501953,1990-05-10,1990-08-19,1990
214,None,Shakhtar,URS,1,1502.52941895,1990-05-15,1990-07-12,1990
215,None,Charleroi,BEL,1,1500.42358398,1990-05-13,1990-08-17,1990
216,None,Dinamo Tbilisi,URS,1,1499.94897461,1990-03-22,1990-09-19,1990
217,None,Ararat,URS,1,1498.75610352,1990-05-16,1990-07-16,1990
218,None,Levski,BUL,1,1497.80810547,1990-05-27,1990-06-02,1990
219,None,Wolves,ENG,2,1497.77966309,1990-05-06,1990-08-25,1990
220,None,Nitra,CSR,1,1497.72314453,1990-05-10,1990-08-19,1990
221,None,Rijeka,YUG,1,1497.65039062,1990-05-17,1990-08-05,1990
222,None,Olympiakos,GRE,1,1496.42492676,1990-05-28,1990-09-16,1990
223,None,Den Bosch,NED,1,1495.76599121,1990-05-07,1990-07-04,1990
224,None,Willem II,NED,1,1494.94445801,1990-05-07,1990-08-26,1990
225,None,Setubal,POR,1,1494.49938965,1990-05-24,1990-08-26,1990
226,None,Novi Sad,YUG,1,1494.47521973,1990-05-17,1990-08-05,1990
227,None,Metalist,URS,1,1494.43652344,1990-05-16,1990-07-16,1990
228,None,Barnsley,ENG,2,1494.14819336,1990-05-06,1990-08-25,1990
229,None,Caen,FRA,1,1493.83642578,1990-05-20,1990-07-21,1990
230,None,Licata,ITA,2,1492.13989258,1990-05-28,1990-06-03,1990
231,None,Motherwell,SCO,1,1491.22692871,1990-05-06,1990-08-25,1990
232,None,Catanzaro,ITA,2,1491.05566406,1990-05-28,1990-06-03,1990
233,None,Murcia,ESP,2,1491.02587891,1990-05-27,1990-09-02,1990
234,None,Sloboda Tuzla,YUG,1,1491.02233887,1990-05-17,1990-08-05,1990
235,None,Middlesbrough,ENG,2,1489.82116699,1990-05-06,1990-08-25,1990
236,None,Olimpija Ljubljana,YUG,1,1488.96948242,1990-05-17,1990-08-05,1990
237,None,Port Vale,ENG,2,1488.52856445,1990-05-06,1990-08-25,1990
238,None,Guria,URS,2,1488.47583008,1990-03-22,1990-09-19,1990
239,None,Aarhus,DEN,1,1487.13061523,1990-05-28,1990-06-04,1990
240,None,Beerschot AC,BEL,1,1486.00915527,1990-05-13,1990-08-19,1990
241,None,Beveren,BEL,1,1485.84875488,1990-05-13,1990-07-04,1990
